customer_id,region,segment,industry,tenure_months,credit_limit,avg_balance,annual_spend,prior_late_count,days_since_last_order,orders_per_year,discount_rate,avg_order_value,noise_a,noise_b,days_to_pay,defaulted
C-02961,Mountain Central,Outdoor Retail,Retail,15,39315.97,19245.34,176728.95,3,51,16,5.33,11045.56,33.703,69.585,47.9,0
C-02962,Mountain Central,School District,Public Sector,21,37115.26,14503.89,120677.21,2,32,25,0.96,4827.09,38.287,56.232,38.2,0
C-02963,Mountain Central,Resort,Hospitality,31,22051.9,6985.57,45765.58,2,29,6,2.74,7627.6,36.888,83.194,30.1,0
C-02964,Mountain Central,Outdoor Retail,Retail,31,31944.01,12162.37,112207.24,1,13,6,3.4,18701.21,63.532,98.181,25.0,1
C-02965,Desert Southwest,Outdoor Retail,Retail,19,31655.62,12926.56,99989.03,3,44,13,3.92,7691.46,38.255,93.164,40.3,1
C-02966,Mountain North,School District,Public Sector,84,28230.31,11990.17,99083.54,2,10,7,2.26,14154.79,46.557,64.737,38.6,1
C-02967,Desert Southwest,School District,Public Sector,6,14603.71,5534.06,31435.59,1,47,16,2.01,1964.72,43.903,14.407,30.8,0
C-02968,Mountain Central,Resort,Hospitality,14,51313.65,30755.14,310323.23,2,31,17,4.58,18254.31,40.461,44.127,45.8,0
C-02969,Desert Southwest,School District,Public Sector,47,36613.31,13103.17,102725.85,0,28,6,4.68,17120.98,79.903,50.096,28.0,1
C-02970,Mountain Central,Resort,Hospitality,31,19259.7,4916.98,36602.41,1,3,7,0.59,5228.92,71.352,14.336,28.1,0
C-02971,Mountain Central,Outdoor Retail,Retail,38,32606.1,12034.21,82723.29,2,5,8,3.36,10340.41,48.024,53.956,31.5,1
C-02972,Desert Southwest,Outdoor Retail,Retail,3,36803.73,15107.0,120782.21,2,17,32,0.0,3774.44,23.528,57.64,24.7,0
C-02973,Mountain Central,Outdoor Retail,Retail,28,21602.6,7309.82,45105.82,4,50,12,0.0,3758.82,51.154,69.157,42.3,0
C-02974,Mountain North,Outdoor Retail,Retail,29,45785.97,20222.53,159613.66,4,32,13,1.06,12277.97,60.051,93.062,49.4,1
C-02975,Mountain Central,Outdoor Retail,Retail,40,32360.51,16818.81,141694.22,2,55,25,5.27,5667.77,36.857,22.314,19.2,0
C-02976,Mountain Central,Outfitter,Recreation Services,27,31679.71,11599.36,101882.09,2,24,15,4.22,6792.14,63.579,48.201,21.9,0
C-02977,Mountain Central,Outdoor Retail,Retail,25,26133.11,13886.58,121331.57,2,8,10,3.79,12133.16,68.882,53.365,29.3,1
C-02978,Mountain Central,Resort,Hospitality,11,10948.9,2887.07,10527.34,1,23,8,5.52,1315.92,68.363,96.119,14.9,0
C-02979,Mountain North,Outfitter,Recreation Services,50,82715.15,51216.77,579704.65,2,8,18,5.25,32205.81,73.082,21.235,48.9,0
C-02980,Desert Southwest,Resort,Hospitality,1,17812.17,4542.08,15892.15,2,50,11,3.05,1444.74,61.214,99.539,18.8,0
C-02981,Mountain Central,Resort,Hospitality,12,60693.93,39847.24,377331.84,1,13,11,1.05,34302.89,58.513,16.103,64.3,0
C-02982,Mountain Central,Outdoor Retail,Retail,25,145523.84,104503.45,1371762.21,4,64,31,8.64,44250.39,64.397,84.866,113.1,1
C-02983,Desert Southwest,Resort,Hospitality,45,29519.24,13744.89,117031.42,1,35,15,3.34,7802.09,47.835,22.232,28.4,0
C-02984,Desert Southwest,Outdoor Retail,Retail,19,37171.63,18078.76,135352.02,7,24,14,5.15,9668.0,49.528,45.044,56.1,1
C-02985,Mountain Central,Resort,Hospitality,76,108370.98,75454.94,984803.98,2,47,26,1.33,37877.08,48.663,40.585,76.3,0
C-02986,Mountain North,Outdoor Retail,Retail,52,17585.59,6453.77,22498.22,2,20,21,4.75,1071.34,66.338,67.708,30.2,0
C-02987,Desert Southwest,Resort,Hospitality,14,18596.3,5543.14,30504.47,0,33,20,3.36,1525.22,53.54,50.097,5.2,0
C-02988,Mountain Central,School District,Public Sector,35,39888.05,18756.72,168896.04,0,10,20,0.94,8444.8,75.219,39.789,47.3,0
C-02989,Desert Southwest,Resort,Hospitality,18,79701.61,52968.85,642557.26,3,63,20,1.05,32127.86,74.231,89.844,71.0,0
C-02990,Mountain North,Outdoor Retail,Retail,10,36688.73,14103.35,113674.44,0,17,16,1.52,7104.65,9.102,80.409,24.3,0
C-02991,Desert Southwest,Outdoor Retail,Retail,8,24748.7,9838.69,59914.13,4,20,10,4.56,5991.41,62.447,73.189,50.7,1
C-02992,Mountain Central,Outdoor Retail,Retail,21,29837.22,14140.41,107659.0,2,57,14,4.67,7689.93,42.666,29.695,36.7,0
C-02993,Mountain Central,Outdoor Retail,Retail,25,28810.34,10716.97,88309.16,2,31,18,0.46,4906.06,63.967,70.972,27.7,0
C-02994,Mountain Central,Resort,Hospitality,11,30801.18,16379.45,121998.66,2,59,15,0.0,8133.24,44.589,43.087,50.2,0
C-02995,Mountain Central,School District,Public Sector,78,35501.95,16871.78,168924.13,1,5,9,4.65,18769.35,40.741,39.31,38.2,1
C-02996,Desert Southwest,Outdoor Retail,Retail,16,17763.29,8262.0,35556.81,3,66,3,2.53,11852.27,56.043,9.408,34.6,0
C-02997,Mountain Central,School District,Public Sector,7,25517.09,9282.07,58736.82,0,65,15,4.58,3915.79,56.237,63.392,31.0,0
C-02998,Mountain Central,Outdoor Retail,Retail,27,82606.14,52740.43,582253.67,0,13,16,0.62,36390.85,51.866,36.371,61.9,0
C-02999,Mountain Central,Outfitter,Recreation Services,10,17810.98,7748.98,53824.76,1,5,23,8.15,2340.21,21.711,72.97,10.7,0
C-03000,Mountain Central,Outdoor Retail,Retail,74,33820.53,14817.93,125693.37,1,21,6,2.88,20948.89,12.279,51.195,30.7,0
C-03001,Desert Southwest,School District,Public Sector,13,48089.78,17828.6,150968.85,0,47,15,3.17,10064.59,63.768,73.126,42.3,0
C-03002,Desert Southwest,School District,Public Sector,29,24823.72,10164.95,85012.08,1,93,16,4.31,5313.25,43.181,86.582,52.1,0
C-03003,Mountain Central,Outdoor Retail,Retail,17,43812.01,17681.33,132309.52,2,7,10,6.79,13230.95,34.461,25.628,25.1,0
C-03004,Mountain Central,Resort,Hospitality,19,21826.63,10160.77,78188.44,0,22,4,4.58,19547.11,36.884,9.173,24.0,0
C-03005,Desert Southwest,Outdoor Retail,Retail,28,20563.91,8217.27,43325.44,0,50,24,2.29,1805.23,62.571,45.112,30.3,0
C-03006,Mountain North,Outfitter,Recreation Services,48,91219.05,56623.08,644481.53,1,39,22,4.94,29294.62,43.181,49.942,78.0,1
C-03007,Mountain North,Outfitter,Recreation Services,60,55868.89,25898.59,261274.34,2,45,7,4.06,37324.91,38.262,37.04,41.7,0
C-03008,Mountain Central,School District,Public Sector,20,16649.67,8402.24,59731.0,2,20,6,0.0,9955.17,68.452,74.244,36.4,0
C-03009,Mountain North,School District,Public Sector,10,22799.71,10801.69,71428.87,1,8,5,1.89,14285.77,53.785,73.318,31.0,0
C-03010,Desert Southwest,Outdoor Retail,Retail,47,41396.61,17974.49,165054.28,3,62,11,4.69,15004.93,48.732,9.075,46.9,0
C-03011,Desert Southwest,Outdoor Retail,Retail,90,46659.69,26869.46,239843.81,5,11,19,3.96,12623.36,43.126,24.435,59.3,1
C-03012,Desert Southwest,Outdoor Retail,Retail,25,22476.29,9522.5,68591.09,2,17,3,2.75,22863.7,54.033,71.894,27.9,0
C-03013,Mountain Central,Outdoor Retail,Retail,7,18359.25,5626.64,38825.65,2,76,7,6.0,5546.52,53.435,28.406,31.9,0
C-03014,Mountain Central,Outdoor Retail,Retail,19,34159.91,15747.41,112649.75,2,17,20,3.31,5632.49,36.143,46.426,40.4,0
C-03015,Mountain Central,Resort,Hospitality,29,32487.35,17723.84,160715.79,3,29,15,4.42,10714.39,42.472,42.272,29.0,0
C-03016,Desert Southwest,Outdoor Retail,Retail,27,19178.16,7596.61,44268.55,2,62,15,4.0,2951.24,74.233,8.343,27.3,1
C-03017,Desert Southwest,School District,Public Sector,67,50131.08,29409.25,287551.47,1,51,19,0.0,15134.29,46.613,64.828,42.2,0
C-03018,Desert Southwest,Outfitter,Recreation Services,9,32211.51,11784.09,97345.43,1,30,19,5.39,5123.44,54.234,71.784,30.8,0
C-03019,Mountain Central,Outdoor Retail,Retail,47,29112.86,12364.74,94671.09,3,23,7,4.47,13524.44,47.111,36.997,32.6,0
C-03020,Desert Southwest,Outdoor Retail,Retail,62,31889.71,14515.07,132850.42,3,29,8,3.29,16606.3,66.048,41.864,37.2,1
C-03021,Mountain North,School District,Public Sector,28,46050.86,28277.17,297641.11,0,30,22,0.0,13529.14,50.36,72.219,47.1,0
C-03022,Mountain Central,Outfitter,Recreation Services,24,35483.58,14302.88,120986.63,1,32,15,4.65,8065.78,47.611,88.571,28.4,0
C-03023,Desert Southwest,Outdoor Retail,Retail,22,84563.2,40833.76,403327.25,4,24,26,3.18,15512.59,42.653,39.133,58.1,1
C-03024,Desert Southwest,Resort,Hospitality,50,50622.44,27953.01,275289.93,0,20,10,3.27,27528.99,38.47,90.06,40.0,0
C-03025,Desert Southwest,Resort,Hospitality,11,37333.86,19850.0,143819.96,4,18,11,3.71,13074.54,40.394,36.845,58.2,1
C-03026,Mountain Central,Outdoor Retail,Retail,22,34830.29,18411.38,152100.19,1,77,12,4.74,12675.02,57.482,4.044,38.6,0
C-03027,Mountain Central,School District,Public Sector,46,45694.48,22561.19,195265.99,2,44,23,0.74,8489.83,32.162,6.637,48.4,0
C-03028,Mountain Central,Outdoor Retail,Retail,32,32401.64,14217.2,102665.59,3,82,6,3.0,17110.93,40.895,62.938,47.3,0
C-03029,Mountain North,Outdoor Retail,Retail,11,34287.28,12861.69,86039.33,1,48,17,3.63,5061.14,51.724,56.777,11.5,1
C-03030,Desert Southwest,Outdoor Retail,Retail,5,14729.13,6137.86,39946.36,1,38,12,4.83,3328.86,41.713,94.195,33.1,1
C-03031,Mountain North,Outdoor Retail,Retail,28,56219.74,26739.78,224731.52,2,46,17,4.77,13219.5,53.328,29.979,46.7,0
C-03032,Desert Southwest,Outfitter,Recreation Services,21,25724.51,6492.82,48774.75,0,15,18,6.54,2709.71,22.562,24.166,13.3,0
C-03033,Desert Southwest,Outdoor Retail,Retail,15,33999.61,14625.35,118077.41,4,43,26,4.06,4541.44,25.934,72.334,31.9,0
C-03034,Mountain North,Outfitter,Recreation Services,45,45015.6,25355.47,266489.8,0,72,24,1.45,11103.74,40.136,12.407,29.8,1
C-03035,Mountain North,Resort,Hospitality,49,43088.27,21743.56,198415.8,5,2,14,3.41,14172.56,64.949,42.707,60.7,1
C-03036,Desert Southwest,Outfitter,Recreation Services,26,16940.14,6440.57,38374.64,2,57,13,4.62,2951.9,55.047,63.221,15.1,0
C-03037,Mountain North,School District,Public Sector,38,26402.96,12443.42,119152.6,2,46,9,4.19,13239.18,22.795,60.266,37.5,0
C-03038,Mountain Central,School District,Public Sector,16,23232.71,11011.67,71866.84,5,21,7,0.0,10266.69,53.728,7.133,51.1,1
C-03039,Mountain Central,Outdoor Retail,Retail,32,51250.62,29501.13,274588.34,3,32,30,0.0,9152.94,24.656,58.656,55.9,0
C-03040,Mountain Central,Outfitter,Recreation Services,22,23939.61,7047.46,52053.26,3,15,9,5.51,5783.7,52.273,15.804,32.6,0
C-03041,Mountain Central,Outdoor Retail,Retail,19,39747.11,20409.03,141274.97,1,34,9,2.86,15697.22,44.125,38.227,45.9,0
C-03042,Mountain Central,Resort,Hospitality,19,35425.88,17125.02,141604.57,5,18,17,4.15,8329.68,44.682,81.039,52.3,1
C-03043,Mountain Central,Resort,Hospitality,26,52294.31,21691.89,194737.9,1,21,14,5.85,13909.85,38.728,71.101,53.3,0
C-03044,Mountain Central,Outfitter,Recreation Services,56,22034.79,6795.29,53567.97,1,42,16,1.34,3348.0,62.036,33.661,19.9,0
C-03045,Mountain North,Resort,Hospitality,52,48984.81,25083.27,267880.18,2,40,18,3.96,14882.23,50.833,35.219,46.0,0
C-03046,Mountain North,Outdoor Retail,Retail,95,32542.88,16516.03,135898.72,2,34,15,5.76,9059.91,60.719,22.939,25.7,0
C-03047,Mountain Central,Outdoor Retail,Retail,32,30756.27,14173.98,104386.68,3,19,7,4.66,14912.38,57.968,17.343,34.9,1
C-03048,Mountain Central,School District,Public Sector,32,26452.18,7990.7,53758.44,3,60,14,0.0,3839.89,47.162,92.079,40.4,0
C-03049,Mountain Central,Outdoor Retail,Retail,6,42135.3,22506.48,177314.06,2,85,13,5.22,13639.54,56.449,79.632,39.7,1
C-03050,Desert Southwest,Outdoor Retail,Retail,10,16070.21,8570.78,62791.35,3,52,9,5.74,6976.82,36.854,9.071,36.3,1
C-03051,Mountain Central,Outdoor Retail,Retail,90,83462.61,49728.58,557945.55,1,49,21,8.71,26568.84,67.31,63.594,53.2,0
C-03052,Mountain North,Outfitter,Recreation Services,53,62888.13,30163.91,339509.48,1,63,14,4.05,24250.68,55.933,95.284,49.5,0
C-03053,Mountain Central,Outdoor Retail,Retail,18,18410.03,9336.89,58067.73,4,15,27,4.78,2150.66,39.515,49.523,27.9,1
C-03054,Mountain North,Resort,Hospitality,17,27029.68,8837.0,63865.68,3,72,8,4.04,7983.21,57.959,49.971,31.9,0
C-03055,Mountain North,Outdoor Retail,Retail,39,13328.41,3494.73,17195.4,3,17,5,4.8,3439.08,58.444,15.407,24.8,0
C-03056,Desert Southwest,Outdoor Retail,Retail,7,17717.55,6963.79,49217.65,1,60,14,4.13,3515.55,52.512,15.109,18.7,0
C-03057,Mountain Central,School District,Public Sector,33,34921.42,19458.57,182495.8,0,29,8,3.12,22811.98,76.515,3.845,38.5,0
C-03058,Mountain Central,Outdoor Retail,Retail,36,40407.01,24340.01,221627.08,1,50,23,4.24,9635.96,34.027,43.13,44.4,0
C-03059,Mountain Central,Outfitter,Recreation Services,25,22309.02,8410.01,54115.64,1,57,7,3.09,7730.81,60.07,50.117,24.2,1
C-03060,Mountain North,Resort,Hospitality,40,22368.82,9449.09,56653.15,2,33,10,2.63,5665.32,60.638,22.462,31.1,0
C-03061,Mountain Central,Outdoor Retail,Retail,12,14799.13,5638.57,30962.56,1,73,3,4.74,10320.85,76.725,30.603,28.5,1
C-03062,Mountain Central,Resort,Hospitality,1,18443.47,5666.05,41852.79,0,93,14,4.14,2989.49,50.574,48.821,28.0,0
C-03063,Mountain Central,School District,Public Sector,69,29495.94,14406.36,113659.22,1,36,16,1.63,7103.7,45.734,1.194,42.8,0
C-03064,Mountain North,School District,Public Sector,17,66703.93,40168.16,414825.9,5,51,11,1.5,37711.45,52.364,89.787,73.9,0
C-03065,Mountain Central,Outdoor Retail,Retail,55,131819.75,76564.34,964746.46,2,33,34,5.01,28374.9,52.244,4.499,87.0,0
C-03066,Mountain North,Outdoor Retail,Retail,65,100036.58,66283.0,744451.91,2,18,37,9.15,20120.32,52.496,9.669,66.2,0
C-03067,Mountain Central,School District,Public Sector,6,12443.76,3496.04,12690.45,1,26,9,0.0,1410.05,65.707,13.937,26.1,0
C-03068,Desert Southwest,Outfitter,Recreation Services,34,41611.41,20509.14,185849.16,2,9,11,6.22,16895.38,52.045,8.89,30.5,0
C-03069,Mountain Central,Outfitter,Recreation Services,10,47845.55,19947.18,158295.19,3,30,16,5.77,9893.45,44.757,26.679,40.4,0
C-03070,Mountain North,Outfitter,Recreation Services,9,14602.49,3622.64,16230.22,2,24,14,3.45,1159.3,42.052,76.609,10.4,0
C-03071,Mountain Central,Outdoor Retail,Retail,24,21086.43,9129.49,68205.06,3,23,12,1.7,5683.76,57.808,17.385,34.9,0
C-03072,Desert Southwest,Outdoor Retail,Retail,8,46532.31,17971.6,154333.1,0,50,12,3.1,12861.09,51.029,33.654,33.6,1
C-03073,Desert Southwest,School District,Public Sector,12,20577.8,7291.06,48549.86,2,46,29,5.0,1674.13,54.548,72.887,41.9,0
C-03074,Mountain Central,Outdoor Retail,Retail,17,31468.0,15424.91,132057.13,3,46,15,2.91,8803.81,42.329,98.639,35.3,0
C-03075,Mountain Central,Outdoor Retail,Retail,39,41627.79,22488.22,236529.24,4,57,9,4.03,26281.03,24.898,35.481,39.6,1
C-03076,Mountain North,Outfitter,Recreation Services,42,32071.16,15223.97,119019.17,0,26,15,4.74,7934.61,52.838,9.688,18.1,0
C-03077,Mountain North,Outdoor Retail,Retail,34,86359.6,40855.89,494840.78,1,43,27,2.53,18327.44,68.428,21.89,37.3,0
C-03078,Mountain Central,Outfitter,Recreation Services,26,19388.81,9372.23,64660.85,2,33,2,5.31,32330.43,48.971,90.104,20.0,0
C-03079,Desert Southwest,Outdoor Retail,Retail,8,48650.45,22409.58,206091.8,0,27,14,6.46,14720.84,36.684,21.055,39.0,0
C-03080,Mountain Central,Outdoor Retail,Retail,27,41061.44,18371.69,168959.83,2,15,6,0.0,28159.97,32.916,30.893,33.8,0
C-03081,Mountain Central,Outfitter,Recreation Services,71,41088.97,18813.64,167764.41,2,48,18,3.03,9320.25,9.167,63.51,39.7,1
C-03082,Desert Southwest,Outdoor Retail,Retail,24,20549.94,6286.79,53743.96,3,53,12,2.05,4478.66,45.81,91.517,30.5,0
C-03083,Mountain Central,Resort,Hospitality,24,26203.82,12631.34,84028.11,1,18,10,1.55,8402.81,69.958,98.44,19.9,0
C-03084,Desert Southwest,Resort,Hospitality,41,47727.94,25118.85,190070.83,3,26,9,1.67,21118.98,35.101,53.23,48.9,0
C-03085,Mountain North,Outdoor Retail,Retail,61,19366.57,9184.39,64554.99,2,21,13,2.36,4965.77,44.743,2.296,20.4,0
C-03086,Mountain Central,Outdoor Retail,Retail,30,36432.19,19894.79,180722.11,3,20,8,1.64,22590.26,40.591,64.579,40.4,0
C-03087,Desert Southwest,Outfitter,Recreation Services,36,30118.39,14934.36,126571.14,2,23,7,6.6,18081.59,38.141,45.787,28.3,1
C-03088,Mountain Central,School District,Public Sector,28,19682.23,9370.06,83233.24,0,24,20,0.0,4161.66,47.592,39.243,31.1,0
C-03089,Desert Southwest,Outdoor Retail,Retail,1,41705.9,20765.99,174455.4,2,4,19,4.68,9181.86,38.145,45.503,35.2,0
C-03090,Mountain North,School District,Public Sector,19,29592.3,15585.68,155371.19,2,3,12,3.37,12947.6,39.373,17.868,47.2,0
C-03091,Mountain Central,School District,Public Sector,32,18306.04,5668.12,32905.45,1,12,18,0.0,1828.08,62.849,20.91,33.7,0
C-03092,Desert Southwest,Resort,Hospitality,69,57117.99,40247.83,421996.85,5,86,19,2.72,22210.36,59.367,27.13,67.0,0
C-03093,Mountain Central,School District,Public Sector,6,41768.24,22846.06,183662.8,2,16,13,1.06,14127.91,52.208,73.378,42.0,0
C-03094,Desert Southwest,Outdoor Retail,Retail,31,109467.48,66113.0,758364.8,0,33,25,3.23,30334.59,49.105,23.42,68.6,0
C-03095,Mountain North,Outfitter,Recreation Services,22,20577.95,9676.18,61937.04,0,26,5,4.79,12387.41,78.632,56.232,21.1,0
C-03096,Mountain Central,Resort,Hospitality,10,32342.1,15345.28,138883.11,1,25,14,3.2,9920.22,38.085,10.462,42.8,0
C-03097,Desert Southwest,School District,Public Sector,36,51994.5,28045.91,287801.14,5,93,27,0.0,10659.3,79.29,52.443,69.0,0
C-03098,Desert Southwest,School District,Public Sector,20,25382.5,11367.89,90250.62,2,18,10,0.0,9025.06,29.756,13.591,43.5,0
C-03099,Mountain North,Outdoor Retail,Retail,63,42778.13,21622.84,183959.87,0,82,13,2.39,14150.76,18.445,38.624,41.0,0
C-03100,Mountain Central,School District,Public Sector,38,27972.93,12551.85,76168.64,1,46,8,2.43,9521.08,28.975,56.597,29.2,0
C-03101,Mountain North,Outdoor Retail,Retail,24,85257.36,55102.3,672481.47,2,41,27,3.13,24906.72,14.719,28.917,73.5,0
C-03102,Desert Southwest,School District,Public Sector,4,17470.66,5954.19,43283.05,3,48,14,0.0,3091.65,41.549,5.103,43.3,1
C-03103,Mountain Central,Outdoor Retail,Retail,21,11931.56,3338.25,6772.04,2,40,10,3.5,677.2,53.024,9.14,27.7,0
C-03104,Mountain North,Resort,Hospitality,14,36900.03,17256.82,141589.94,1,18,9,3.88,15732.22,46.532,90.926,29.7,0
C-03105,Mountain Central,School District,Public Sector,51,65332.15,40051.22,431236.23,6,6,16,1.97,26952.26,38.602,50.132,80.2,0
C-03106,Mountain North,Outdoor Retail,Retail,31,78973.45,51411.41,476896.94,3,30,31,2.85,15383.77,64.7,55.112,67.1,0
C-03107,Mountain North,Resort,Hospitality,23,29995.91,11884.97,77419.31,3,56,15,0.54,5161.29,14.919,25.869,37.6,0
C-03108,Desert Southwest,Outdoor Retail,Retail,7,71782.69,36248.02,412574.72,3,21,18,0.84,22920.82,58.399,72.424,65.2,0
C-03109,Desert Southwest,School District,Public Sector,36,29244.48,8108.96,53102.5,1,17,17,1.82,3123.68,39.512,43.201,40.1,0
C-03110,Desert Southwest,Resort,Hospitality,72,50063.52,21288.2,182193.99,0,30,13,1.19,14014.92,56.321,4.58,44.6,0
C-03111,Mountain Central,Outfitter,Recreation Services,26,30301.03,12198.8,109256.98,0,50,10,6.39,10925.7,30.263,87.181,20.1,1
C-03112,Mountain Central,Resort,Hospitality,27,21161.86,7830.61,61819.84,1,30,10,0.86,6181.98,55.43,33.316,24.1,0
C-03113,Mountain Central,School District,Public Sector,28,28977.24,13430.48,117633.63,3,84,11,2.19,10693.97,45.277,44.904,36.6,0
C-03114,Desert Southwest,Resort,Hospitality,15,23998.25,8527.23,61035.37,2,74,14,3.49,4359.67,40.778,56.72,32.9,0
C-03115,Mountain North,Outdoor Retail,Retail,96,69662.76,39760.6,398451.52,4,20,13,5.29,30650.12,42.904,0.848,62.4,0
C-03116,Mountain Central,Resort,Hospitality,21,52580.97,28333.59,281535.43,2,23,13,1.34,21656.57,66.333,94.754,37.0,0
C-03117,Desert Southwest,Outfitter,Recreation Services,58,35289.21,14803.46,92050.66,3,13,10,3.84,9205.07,71.867,15.785,29.9,0
C-03118,Desert Southwest,School District,Public Sector,29,30907.89,15033.37,136633.41,3,31,16,5.45,8539.59,52.327,87.727,38.3,0
C-03119,Desert Southwest,School District,Public Sector,16,30514.63,15997.4,133637.0,3,66,13,4.93,10279.77,32.076,10.519,43.1,0
C-03120,Desert Southwest,Outdoor Retail,Retail,72,69759.61,42288.48,465554.7,3,57,17,5.13,27385.57,47.383,32.265,70.1,1
C-03121,Mountain Central,Resort,Hospitality,10,47338.76,25241.48,271006.8,3,9,12,5.13,22583.9,80.805,23.73,45.3,1
C-03122,Mountain Central,Outfitter,Recreation Services,29,13702.51,4389.49,26854.3,1,49,11,5.76,2441.3,44.606,36.766,13.3,0
C-03123,Mountain Central,Outdoor Retail,Retail,14,51528.29,25724.87,266458.43,1,39,22,4.04,12111.75,30.143,95.252,41.5,1
C-03124,Mountain Central,School District,Public Sector,4,21147.69,6038.17,37791.07,1,37,10,0.64,3779.11,50.615,90.202,33.3,0
C-03125,Mountain North,School District,Public Sector,38,38256.49,18912.12,155215.55,0,8,21,0.0,7391.22,36.724,58.835,44.1,0
C-03126,Mountain North,School District,Public Sector,17,24067.51,8796.9,59205.08,3,28,22,2.05,2691.14,56.472,37.612,40.6,0
C-03127,Desert Southwest,Outfitter,Recreation Services,64,163539.88,125183.58,1366713.56,2,25,60,6.23,22778.56,62.792,50.945,119.3,0
C-03128,Mountain North,School District,Public Sector,64,61831.24,35139.53,359186.5,1,9,28,1.0,12828.09,72.718,30.573,59.3,0
C-03129,Mountain North,School District,Public Sector,50,17050.18,5521.86,30905.38,1,70,5,1.85,6181.08,87.498,30.428,28.2,0
C-03130,Mountain North,School District,Public Sector,21,17947.32,6124.34,42439.82,1,21,9,0.79,4715.54,53.652,8.009,33.3,0
C-03131,Mountain Central,Outdoor Retail,Retail,28,41249.3,26897.68,247074.27,1,48,13,2.23,19005.71,57.776,52.155,49.0,0
C-03132,Mountain Central,Resort,Hospitality,15,66982.59,29218.23,304438.08,3,23,24,4.03,12684.92,47.097,20.086,44.2,0
C-03133,Mountain Central,School District,Public Sector,25,86168.74,52206.51,564679.54,1,24,20,3.67,28233.98,54.366,38.867,65.5,1
C-03134,Desert Southwest,Outdoor Retail,Retail,56,42340.75,20531.15,187073.94,2,10,31,2.93,6034.64,32.737,5.054,35.2,1
